545	10.51
546	6.46
547	6.16
551	13.79
552	6.83
554	7.80
558	23.99
559	17.32
561	3.56
563	2.53
567	2.81
568	5.74
570	10.59
572	11.33
576	8.89
580	3.84
582	21.65
583	6.12
584	0.47
585	1.83
591	1.44
594	3.09
596	5.98
599	3.82
601	0.64
603	15.10
604	6.82
605	9.57
606	5.02
608	10.92
612	2.83
620	11.14
623	13.41
628	5.43
630	9.28
631	1.80
632	5.98
633	7.90
634	4.97
635	23.91
637	3.02
638	14.69
643	12.15
645	10.39
648	2.73
649	3.89
650	6.12
654	13.31
656	3.32
657	9.79
661	13.20
667	3.04
668	12.30
669	10.73
671	5.05
674	12.07
675	4.37
677	4.75
678	4.32
680	14.69
681	2.47
682	8.36
683	4.75
686	11.89
687	4.12
690	2.84
691	17.97
692	5.17
694	4.93
695	2.50
698	13.23
700	7.42
701	12.86
705	29.04
707	11.70
708	5.85
709	45.39
710	7.54
712	4.07
716	5.98
718	7.53
722	0.80
724	5.45
725	26.26
726	12.53
728	4.63
729	-3.12
730	17.05
733	20.62
734	6.44
737	17.47
741	21.17
742	10.33
747	7.47
748	8.43
749	6.90
750	2.76
751	9.31
754	5.05
755	3.63
764	33.20
767	32.19
768	5.84
769	3.68
778	4.29
782	0.63
783	3.70
786	5.03
787	7.11
790	17.42
794	6.49
796	14.54
797	7.63
800	13.55
801	4.71
804	1.64
806	1.78
807	4.72
809	5.29
810	16.68
812	-1.11
815	10.00
818	6.08
819	3.13
820	10.20
823	22.40
824	23.90
826	45.95
829	9.11
831	20.00
832	21.87
837	6.60
839	22.67
840	4.80
841	3.82
842	11.04
846	2.36
847	4.21
848	8.36
851	7.25
853	5.44
854	11.88
855	13.19
857	12.79
858	4.13
861	14.14
862	21.28
863	23.41
864	2.64
867	20.47
869	10.34
871	2.68
873	-0.53
874	40.37
876	22.77
877	17.59
879	4.64
881	7.53
882	21.71
883	5.94
885	8.02
887	3.29
888	12.57
889	10.58
890	13.20
895	20.76
896	1.53
898	3.24
899	23.49
909	1.39
911	10.15
912	5.45
914	56.32
915	6.11
918	2.21
919	6.03
922	4.48
923	5.12
926	14.70
928	7.11
931	0.84
932	16.25
933	-0.14
934	5.28
935	16.73
936	0.69
938	14.79
945	1.03
946	0.26
947	4.96
951	5.86
952	14.22
958	20.14
959	4.11
960	5.48
961	1.82
963	5.77
965	3.07
967	2.93
968	5.71
971	3.56
972	1.47
978	17.56
979	0.96
980	9.39
981	8.56
982	5.92
985	34.89
986	39.55
987	2.40
989	9.30
992	7.23
994	2.03
995	11.21
999	6.22
1000	1.99
1001	54.05
1002	4.05
1004	11.12
1005	16.56
1008	6.73
1009	5.83
1010	5.94
1013	5.58
1014	14.25
1016	19.09
1017	3.35
1018	35.42
1021	4.14
1022	3.97
1024	5.56
1030	22.24
1031	2.28
1034	3.30
1037	16.61
1038	20.45
1042	4.28
1044	7.13
1047	7.12
1048	10.17
1049	5.94
1051	5.19
1052	18.27
1053	2.88
1054	1.31
1057	2.70
1060	6.23
1062	35.86
1064	5.24
1065	1.03
1066	20.66
1067	8.59
1070	5.56
1072	3.49
1073	4.67
1075	2.94
1076	3.63
1077	20.02
1078	18.58
1083	2.37
1084	3.17
1086	39.94
1089	1.62
1091	5.35
1092	7.69
1093	13.00
1094	4.57
1096	3.86
1097	10.29
1099	3.77
1101	4.80
1102	11.78
1103	22.75
1104	5.19
1106	10.57
1108	1.51
1109	37.72
1111	3.44
1112	5.73
1113	6.72
1114	0.29
1116	5.61
1117	22.11
1119	3.29
1122	9.77
1124	1.44
1126	7.77
1129	1.65
1131	3.90
1141	15.87
1144	1.17
1145	6.42
1146	5.35
1147	15.06
1149	4.37
1152	9.31
1154	11.48
1157	3.48
1158	3.60
1159	3.52
1160	5.90
1162	4.01
1164	2.41
1166	6.55
1167	7.38
1170	10.26
1171	4.70
1173	5.69
1174	1.63
1175	20.29
1177	19.54
1178	4.39
1179	3.89
1180	10.69
1182	25.39
1184	8.55
1186	8.16
1187	1.48
1189	11.23
1190	28.41
1193	9.89
1196	10.29
1198	3.17
1199	9.41
1200	2.23
1203	5.37
1205	15.82
1207	17.57
1208	1.99
1209	12.53
1211	22.68
1212	6.74
1215	2.75
1216	5.83
1217	2.96
1219	4.93
1220	18.45
1221	30.89
1226	7.67
1227	-0.67
1229	4.95
1231	0.62
1232	5.14
1237	4.84
1238	12.46
1240	41.23
1242	6.38
1244	14.93
1245	9.64
1246	6.92
1247	3.63
1248	0.95
1250	8.62
1251	29.95
1255	5.64
1256	6.14
1257	18.06
1258	2.03
1260	11.03
1262	21.02
1264	7.59
1266	14.72
1267	5.48
1268	15.89
1272	4.91
1276	8.09
1283	5.90
1285	5.51
1287	5.87
1288	12.65
1289	2.88
1291	3.35
1295	4.06
1296	6.01
1297	4.26
1302	5.61
1304	4.77
1305	4.50
1307	14.85
1308	8.71
1309	2.79
1310	10.15
1311	9.22
1312	1.86
1313	3.87
1316	15.18
1321	33.73
1323	3.42
1324	13.74
1325	5.56
1327	6.02
1333	0.86
1336	25.05
1342	12.42
1346	4.42
1349	22.31
1354	14.21
1355	11.66
1359	19.46
1362	6.65
1364	7.35
1367	3.48
1369	3.23
1370	3.02
1373	12.46
1376	8.97
1377	10.95
1380	1.63
1382	14.79
1384	4.08
1389	10.23
1391	3.33
1393	4.28
1394	16.44
1396	-0.38
1401	3.47
1402	9.19
1405	10.32
1407	18.13
1410	49.07
1411	13.23
1412	16.78
1414	4.88
1415	4.28
1416	4.33
1418	8.97
1421	14.33
1425	9.67
1427	2.67
1428	1.79
1430	6.87
1432	16.24
1433	1.08
1434	15.38
1435	12.78
1436	6.37
1437	12.04
1439	3.62
1440	-0.00
1442	14.21
1445	17.87
1446	10.75
1454	5.00
1457	6.75
1458	6.79
1462	5.88
1465	10.93
1466	6.99
1467	9.31
1468	31.34
1470	4.64
1471	5.23
1474	4.39
1478	2.74
1481	13.42
1482	7.96
1483	2.73
1486	4.73
1488	14.23
1490	7.68
1491	4.32
1492	20.11
1495	3.63
1497	18.76
1498	8.32
1500	10.16
1501	14.64
1504	11.23
1507	7.86
1509	12.92
1510	10.07
1514	6.68
1515	8.81
1518	24.98
1520	7.31
1523	8.99
1525	22.59
1528	4.72
1529	1.15
1531	1.86
1535	5.76
1536	12.30
1540	12.19
1541	10.38
1542	18.29
1543	11.53
1544	3.92
1546	5.00
1547	4.45
1549	26.20
1550	2.60
1555	15.60
1557	6.70
1559	46.40
1560	11.95
1562	17.87
1564	1.47
1566	9.02
1568	2.66
1571	6.92
1577	8.73
1579	9.03
1580	7.16
1582	4.03
1585	2.17
1586	4.03
1588	6.43
1589	22.83
1593	0.17
1594	35.97
1597	6.37
1601	11.59
1602	0.74
1603	6.72
1605	14.88
1608	4.30
1609	5.46
1611	8.57
1612	1.29
1613	10.27
1615	9.30
1616	3.45
1617	7.26
1619	14.40
1620	-0.98
1621	7.87
1622	7.01
1623	5.96
1624	10.47
1625	1.77
1626	12.38
1627	6.92
1628	12.18
1629	10.29
1630	1.81
1632	8.62
1633	6.12
1636	4.84
1637	4.41
1639	5.28
1640	2.20
1643	3.69
1654	17.76
1767	2.31
1776	3.95
1782	17.76
1795	14.77
1804	15.31
1805	15.28
1875	8.05
1930	12.31
1954	8.06
1960	8.58
2029	1.42
2044	2.86
2204	23.65
2205	16.87
2206	4.63
2233	4.86
2246	5.10
2322	11.50
2348	5.59
2370	6.38
2407	9.50
2411	9.55
2430	11.30
2469	65.49
2471	72.74
2645	31.41
2647	7.69
2653	10.58
2657	10.38
2664	5.30
2667	7.57
2682	7.74
2699	-2.80
2707	1.19
2827	11.62
2939	5.75
3010	6.01
3021	4.05
3024	7.54
3057	25.82
3147	10.19
3175	25.14
3211	13.90
3216	1.21
3217	25.53
3291	4.90
3294	4.46
3301	33.40
3427	4.93
3431	41.44
3437	7.94
3445	25.52
3457	11.75
3462	12.69
3475	13.70
3529	6.06
3538	1.55
3540	18.69
3588	19.95
3685	8.28
3701	9.12
3734	8.91
3758	10.28
3842	15.31
3856	3.20
3987	14.02
4021	7.91
4025	23.25
4081	19.07
4133	1.77
4137	22.97
4173	3.66
4186	34.66
4187	34.82
4236	32.28
4272	1.18
4334	34.05
4377	9.19
4382	46.82
4449	15.29
4472	2.60
4489	1.27
4494	4.25
4612	26.77
4615	26.30
4619	27.11
4660	11.34
4743	18.08
4850	31.76
4859	3.22
4861	2.72
4908	20.39
4918	0.63
4959	7.05
4972	6.05
4988	2.64
5000	11.92
5011	6.95
5054	13.09
5089	2.81
5161	16.30
5214	8.94
5216	3.37
5218	4.29
5251	16.49
5287	33.02
5388	23.51
5405	5.25
5421	49.31
5591	3.37
5596	2.68
5608	43.86
5648	8.55
5672	12.53
5715	11.52
5730	-3.70
5755	4.05
5765	3.38
5832	2.36
5997	7.90
6112	26.13
6113	25.98
6121	25.88
6129	4.85
6155	0.71
6157	1.48
6159	15.76
6196	11.04
6230	11.72
6241	19.19
6362	19.81
6387	14.94
6623	12.29
6628	14.33
6633	63.56
6680	11.02
6681	10.92
6713	15.58
6741	7.36
6772	32.69
6806	5.18
6899	18.86
6929	3.38
6978	3.16
7058	1.19
7085	3.03
7090	31.84
7158	25.07
7179	5.54
7194	1.47
7201	1.55
7202	15.95
7203	31.68
7227	4.31
7244	10.96
7252	9.12
7255	8.96
7256	9.63
7295	1.19
7327	11.92
7331	1.26
7352	6.79
7476	21.88
7504	6.39
7532	11.06
7595	15.42
7606	19.45
7625	3.13
7663	33.87
7682	7.34
7708	9.07
7725	7.55
7746	14.38
7833	2.48
7913	11.32
7916	11.67
7954	24.48
7979	23.63
7984	24.44
7997	2.10
8003	18.21
8019	9.10
8026	3.15
8054	16.34
8078	10.37
8086	10.99
8137	8.33
8164	12.77
8250	4.19
8323	6.09
8343	14.53
8403	5.31
8505	2.31
8506	2.36
8553	15.39
8576	34.03
8596	41.93
8599	47.00
8620	11.41
8623	11.17
8627	-2.86
8679	2.96
8685	2.51
8773	12.07
8788	21.88
8791	18.07
8806	1.27
8924	5.71
8952	10.34
8966	18.79
8967	18.45
8975	18.72
9038	4.93
9116	6.92
9120	7.53
9129	4.36
9135	4.50
9162	2.13
9238	29.78
9286	15.66
9304	21.24
9339	9.26
9348	8.42
9349	9.35
9370	0.80
9381	12.95
9385	12.96
9413	8.54
9480	6.02
9498	5.23
9607	17.19
9637	16.00
9738	2.43
9816	19.29
9894	2.82
9931	5.72
9932	5.81
10032	14.29
10124	31.74
10158	47.62
10166	11.90
10198	8.36
10204	7.83
10471	6.86
10550	10.57
10568	24.19
10636	46.00
10690	15.99
10713	9.36
10726	15.55
10728	15.82
10750	2.56
10792	14.04
10869	41.63
10878	6.68
10902	41.88
10993	8.69
10999	8.14
11000	9.28
11026	32.60
11080	13.46
11081	14.93
11176	40.28
11268	32.22
11275	11.16
11296	18.60
11348	14.13
11355	5.43
11368	12.82
11432	5.08
11459	3.89
11595	3.47
11720	6.38
11742	15.57
11760	48.46
11766	48.58
11767	48.49
11771	47.27
11975	6.02
12038	15.10
12039	14.71
12106	2.57
12161	21.12
12169	13.85
12280	23.18
12284	1.65
12359	11.53
12391	14.48
12424	28.17
12425	28.74
12457	41.67
12505	1.90
12519	7.81
12539	18.99
12553	26.82
12562	17.88
12586	9.16
12597	8.86
12614	1.74
12619	2.24
12653	29.17
12688	20.74
12724	21.01
12730	12.26
12734	0.30
12766	2.67
12777	4.07
12778	13.97
12832	7.78
12995	5.60
13046	5.26
13085	22.16
13090	23.21
13358	9.43
13360	9.40
13438	2.36
13472	9.45
13514	1.76
13546	7.04
13556	5.63
13579	8.18
13676	15.89
13682	3.22
13685	47.61
13722	5.52
13886	21.08
13918	12.41
14026	1.49
14075	16.15
14089	15.29
14116	18.62
14159	62.95
14173	18.13
14213	7.90
14266	18.25
14285	8.42
14286	8.86
14302	9.02
14382	10.05
14411	6.35
14422	14.33
14439	28.15
14440	29.56
14452	27.70
14466	28.90
14570	8.67
14622	8.82
14707	14.40
14728	45.67
14754	45.74
14801	17.64
14803	16.67
14811	19.49
14819	18.57
14931	9.50
14952	29.74
15203	30.19
15226	27.49
15227	27.65
15330	11.21
15344	34.83
15351	37.70
15442	1.49
15595	18.89
15759	13.90
15786	10.10
15849	5.87
15863	4.72
15877	6.05
15891	12.98
15907	3.54
15923	3.33
15930	3.32
15933	7.07
15934	6.00
15940	5.67
15953	2.15
16013	11.10
16021	15.89
16094	4.12
16118	28.33
16219	5.87
16289	7.18
16292	5.35
16449	15.60
16492	17.53
16555	5.67
16571	5.68
16646	8.54
16650	39.54
16769	14.57
16813	8.92
16820	6.86
16830	33.05
16857	20.20
17044	4.16
17047	4.14
17124	1.56
17125	9.20
17136	14.21
17177	5.06
17251	3.10
17297	6.26
17343	38.37
17409	44.17
17418	63.20
17467	9.94
17551	6.20
17554	19.54
17574	9.62
17577	9.83
17602	3.57
17604	1.79
17606	4.46
17632	11.80
17642	3.71
17647	4.58
17727	31.97
17743	5.65
17772	32.85
17773	32.79
17801	14.07
17829	14.68
17833	16.00
17853	34.81
17858	23.24
17914	15.58
18003	20.97
18068	7.91
18069	6.98
18102	3.88
18116	11.34
18143	40.53
18191	4.54
18195	3.08
18227	7.40
18239	8.19
18315	11.95
18328	29.29
18398	16.57
18430	7.48
18498	4.37
18623	48.38
18638	52.88
18645	18.11
18708	42.75
18720	42.95
18727	4.33
18729	4.14
18774	27.42
18833	8.13
18880	18.51
19022	31.08
19047	16.71
19063	19.74
19066	19.82
19068	19.91
19069	20.72
19078	11.70
19115	1.26
19116	1.09
19117	1.78
19201	40.71
19299	6.47
19302	1.81
19307	21.78
19314	24.07
19339	2.96
19373	15.76
19437	9.84
19438	10.79
19455	14.82
19488	3.24
19493	11.18
19515	3.11
19517	2.74
19592	16.36
19606	6.32
19623	8.74
19979	4.29
19988	16.46
20013	12.73
20108	20.12
20119	9.63
20161	22.88
20267	12.21
20308	9.73
20313	12.55
20487	7.38
20501	2.61
20550	3.23
20555	3.02
20564	16.46
20577	3.50
20631	6.70
20637	14.03
20706	6.45
20737	7.86
20744	6.51
20762	8.20
20770	26.82
20850	9.88
20851	10.28
20892	27.84
20912	18.76
20949	16.01
20981	18.63
21080	29.80
21082	29.98
21084	29.45
21147	23.76
21163	18.23
21165	16.92
21185	68.92
21199	14.43
21241	5.66
21331	1.12
21394	7.43
21412	5.41
21551	14.86
21560	18.06
21572	5.41
21606	6.82
21611	7.77
21639	3.26
21651	3.08
21675	12.09
21753	14.44
21765	3.22
21789	39.19
21805	33.71
21814	31.65
21821	17.63
21883	9.56
21906	10.30
21960	4.37
22031	9.89
22046	38.19
22056	5.60
22070	17.75
22257	8.60
22258	9.99
22261	10.49
22278	5.78
22295	2.64
22324	6.28
22346	9.74
22373	10.38
22416	8.31
22444	9.09
22480	27.37
22604	6.12
22642	1.75
22666	11.61
22693	20.85
22696	8.52
22733	2.30
22757	4.59
22769	0.64
22886	13.78
22926	0.60
23029	26.58
23078	5.84
23115	21.09
23156	18.86
23174	17.56
23185	18.13
23235	3.43
23261	3.68
23281	3.61
23317	16.32
23353	11.82
23377	12.21
23413	11.54
23440	6.84
23550	33.92
23564	4.40
23568	4.45
23574	14.60
23579	0.67
23687	16.62
23906	20.60
23918	21.22
24048	16.42
24128	5.09
24131	4.39
24315	29.94
24338	4.27
24409	1.74
24599	3.03
24616	5.24
24748	6.01
24764	1.88
24765	1.94
24789	5.17
24839	24.73
24884	21.81
24929	24.41
24935	25.59
24937	23.01
24985	14.35
25021	15.07
25094	11.39
25141	14.37
25156	7.12
25343	3.27
25405	18.55
25418	5.99
25465	5.93
25470	5.14
25487	16.04
25517	11.74
25582	3.02
25677	38.21
25694	37.23
25723	8.50
25725	2.52
25732	10.15
25733	8.75
25740	10.07
25765	21.32
25807	9.68
25829	8.53
25845	8.82
26091	64.82
26142	26.09
26185	13.27
26187	13.33
26200	5.18
26218	6.39
26251	15.03
26270	1.68
26310	18.38
26321	5.21
26351	10.67
26533	4.84
26543	19.45
26596	14.29
26605	7.05
26703	26.77
26832	2.93
27065	13.67
27077	34.59
27078	36.04
27129	1.49
27171	2.72
27191	2.33
27310	11.08
27388	3.36
27393	24.53
27404	2.52
27440	3.58
27498	12.18
27526	2.24
27538	10.52
27627	2.52
27648	28.39
27650	31.21
27663	1.75
27765	15.67
27793	14.84
27811	15.45
27812	15.52
27829	15.34
27884	3.27
27930	30.20
27988	7.67
28028	3.06
28057	7.37
28090	53.36
28120	5.31
28140	10.06
28153	13.68
28173	17.63
28221	7.71
28229	8.94
28243	3.98
28249	6.18
28305	15.53
28350	7.12
28437	26.50
28485	15.12
28504	3.89
28702	22.13
28769	18.72
28785	9.16
28792	16.94
28809	2.38
28813	3.81
28841	70.60
28870	8.55
28901	10.66
28929	4.40
28944	17.23
29054	38.64
29155	18.92
29156	20.04
29235	18.92
29236	17.47
29327	3.61
29391	18.69
29420	52.20
29426	45.74
29487	19.32
29488	19.52
29500	20.84
29515	20.06
29516	19.68
29604	49.79
29714	2.01
29836	35.53
29847	24.84
29857	4.33
29862	16.23
29885	13.94
29983	3.65
30027	2.14
30035	10.35
30134	14.97
30157	9.74
30251	23.54
30343	16.24
30396	5.97
30431	7.51
30444	16.26
30504	14.65
30520	4.64
30553	8.97
30860	4.68
30885	5.33
30887	5.42
30904	-0.31
30967	11.62
31085	20.48
31106	14.26
31110	17.89
31205	1.38
31254	10.36
31265	12.13
31271	2.29
31367	1.00
31402	27.06
31433	23.27
31447	28.25
31464	11.32
31499	10.05
31503	9.82
31604	1.90
31656	11.84
31676	2.81
31685	2.73
31781	6.74
31875	5.21
31888	44.93
31893	4.14
32008	24.07
32013	23.87
32035	22.75
32093	6.37
32095	7.58
32124	12.38
32157	7.05
32159	6.85
32169	18.76
32174	16.58
32184	9.78
32192	22.51
32204	22.81
32225	2.42
32237	43.34
32259	2.24
32310	10.15
32394	7.32
32403	9.21
32422	11.64
32514	20.00
32633	4.14
32669	6.27
32747	8.51
32778	4.28
32816	16.67
32844	8.24
32848	8.75
32985	7.08
33015	7.27
33037	12.22
33068	2.12
33133	13.17
33140	12.71
33162	19.47
33189	18.20
33237	6.94
33272	5.02
33293	5.46
33294	5.46
33295	5.55
33301	2.64
33386	4.80
33388	5.97
33398	22.33
33430	4.16
33525	16.06
33562	3.30
33581	6.02
33662	3.55
33709	14.46
33753	7.46
33762	17.78
33804	19.51
33941	13.56
33963	4.78
33967	48.33
33972	7.89
34040	8.38
34049	7.20
34054	17.54
34084	1.85
34116	4.03
34124	23.03
34151	0.91
34164	16.80
34178	20.65
34255	1.83
34298	8.64
34345	8.38
34350	6.49
34389	7.75
34392	7.12
34644	27.30
34758	20.14
34789	17.88
34836	15.46
34979	8.47
35023	7.89
35024	5.09
35085	3.17
35095	30.36
35247	14.52
35252	14.38
35258	22.59
35261	23.62
35355	6.65
35401	60.78
35402	60.97
35437	2.75
35440	8.12
35485	12.05
35532	5.55
35550	16.26
35551	16.09
35552	17.26
35561	8.15
35600	15.66
35604	14.07
35658	49.31
35661	12.36
35677	21.39
35711	11.27
35723	9.96
35842	1.72
35849	6.29
35913	25.72
35915	24.72
35983	6.48
36047	55.17
36054	6.60
36123	7.34
36151	5.07
36166	5.77
36193	28.80
36225	12.03
36260	4.23
36262	2.71
36263	4.73
36392	10.66
36436	9.16
36640	5.77
36694	15.84
36734	6.19
36777	15.08
36863	12.79
36868	11.77
36873	11.71
36883	1.07
36940	15.57
36946	15.45
36961	15.63
37024	18.30
37080	11.60
37087	11.45
37116	2.33
37168	3.46
37172	3.37
37196	6.94
37215	23.95
37259	19.05
37310	19.76
37344	18.78
37433	4.23
37447	6.28
37454	7.01
37554	4.46
37613	2.31
37615	2.12
37664	4.96
37753	3.47
37831	38.01
37913	8.93
37943	44.64
37945	44.35
38019	5.08
38268	13.04
38338	9.97
38393	13.07
38394	11.84
38578	8.13
38580	8.79
38583	8.17
38584	8.42
38715	13.73
38747	13.11
38758	9.36
38771	21.81
38822	35.74
38839	79.03
38849	71.03
38865	4.64
39025	6.77
39027	12.71
39044	2.04
39118	25.46
39123	0.89
39127	4.70
39161	17.54
39170	42.94
39189	29.88
39252	15.62
39264	12.17
39418	6.56
39422	7.65
39446	15.91
39470	15.32
39499	9.53
39577	5.89
39579	7.24
39604	9.59
39701	4.19
39716	32.91
39732	2.42
39885	29.13
39981	7.12
40022	14.70
40035	14.44
40103	9.62
40205	13.07
40276	32.37
40287	29.03
40313	6.47
40353	40.65
40500	22.83
40522	18.72
40558	25.00
40587	11.07
40606	1.65
40633	15.17
40652	1.09
40653	0.77
40668	6.91
40669	7.39
40691	6.67
40715	17.21
40723	16.15
40759	1.90
40764	13.21
40765	9.99
40827	26.32
40884	12.47
40909	5.25
40946	15.62
41035	11.29
41044	22.16
41088	3.36
41093	2.88
41095	2.81
41121	22.07
41140	4.07
41141	2.85
41150	2.03
41167	2.76
41238	2.29
41398	24.22
41415	24.67
41416	24.10
41529	3.01
41550	39.35
41741	28.12
41752	5.97
41928	4.83
41973	15.51
42054	10.45
42063	8.95
42091	4.78
42092	4.88
42144	35.07
42249	7.69
42268	5.08
42407	8.52
42428	4.48
42487	14.02
42504	12.24
42534	12.01
42614	5.25
42698	28.97
42847	22.17
42911	5.72
43018	5.94
43131	10.61
43230	9.43
43259	8.04
43269	14.05
43281	55.31
43290	11.61
43442	5.13
43476	5.03
43606	18.68
43789	2.98
43790	3.45
43865	24.29
43884	21.28
43892	23.61
43904	54.55
43927	3.88
43964	10.86
43991	6.69
44007	20.07
44035	10.09
44085	1.89
44148	12.20
44162	4.35
44341	5.95
44353	34.71
44363	34.55
44417	4.01
44418	4.90
44482	22.96
44484	26.16
44487	29.77
44559	5.55
44677	22.95
44713	4.71
44726	11.54
44762	40.32
44782	6.52
44792	8.73
44936	6.48
44948	8.38
44952	13.28
44988	2.27
44993	10.17
44994	8.17
44999	3.61
45001	8.31
45110	2.90
45181	14.56
45204	2.92
45206	1.45
45274	5.72
45287	5.78
45343	19.89
45374	49.97
45399	50.66
45441	19.47
45512	15.75
45515	12.71
45516	13.73
45517	15.21
45549	14.84
45652	39.23
45653	33.94
45669	12.21
45679	6.95
45689	31.01
45707	1.57
45752	14.83
45803	8.06
45832	2.97
45930	16.77
45973	5.42
46112	2.94
46130	2.19
46143	14.82
46171	3.40
46187	2.78
46402	29.47
46404	29.84
46447	9.20
46497	3.67
46545	15.13
46559	4.22
46580	54.67
46632	1.20
46635	1.25
46638	7.98
46691	24.96
46723	10.01
46761	40.45
46805	13.37
46860	24.00
46917	-0.11
46950	2.37
46954	17.63
46995	1.15
47050	7.56
47058	6.37
47103	13.07
47136	7.40
47177	7.10
47504	21.03
47512	9.01
47545	2.13
47605	4.74
47682	60.31
47719	1.64
47762	10.62
47795	8.89
47849	27.15
47851	12.73
47870	1.82
47888	8.84
48044	4.93
48086	39.21
48100	17.51
48137	5.29
48144	2.81
48157	15.69
48235	4.89
48282	41.15
48354	9.22
48366	9.40
48401	3.72
48410	26.58
48433	10.19
48466	7.87
48480	12.65
48485	7.71
48507	8.15
48519	17.51
48535	2.24
48583	18.84
48601	32.83
48625	5.69
48634	16.02
48708	26.97
48981	7.75
49030	18.98
49068	11.68
49090	8.64
49132	4.10
49236	4.70
49237	3.99
49306	9.63
49335	13.67
49352	13.05
49373	4.39
49393	27.45
49522	20.55
49569	16.38
49676	9.34
49690	21.50
49703	4.16
49737	4.32
49739	11.88
49748	2.73
49750	20.59
49755	37.21
49787	3.88
49806	28.97
49810	9.44
49931	7.71
49934	20.80
49969	30.75
49982	7.90
50082	15.49
50105	3.21
50139	11.68
50150	8.50
50243	9.43
50245	7.02
50368	5.87
50369	5.91
50372	16.27
50381	12.06
50393	12.93
50485	5.47
50550	9.63
50565	19.59
50570	17.11
50587	12.24
50596	6.66
50667	23.43
50698	21.39
50817	13.25
50894	4.67
50909	6.64
50984	10.61
50990	8.40
51053	3.03
51083	0.50
51099	4.26
51100	4.31
51178	12.22
51335	10.76
51351	12.10
51356	28.52
51470	4.76
51488	9.39
51509	17.81
51524	16.95
51553	28.56
51683	28.74
51687	39.75
51700	1.88
51702	1.13
51740	7.22
51781	8.85
51795	10.35
51807	9.08
51890	17.31
51941	9.17
51952	8.86
51953	7.52
51967	8.23
51982	3.63
52040	11.55
52042	13.78
52045	15.06
52070	11.73
52128	21.09
52139	8.71
52164	14.40
52275	7.21
52284	6.90
52321	50.86
52327	14.33
52546	36.36
52561	3.15
52570	10.26
52581	8.67
52611	13.32
52664	25.00
52706	22.32
52739	2.72
52743	3.15
